219	109	29	49
219	109	31	51
216	111	32	50
214	116	32	46
207	112	36	52
206	118	37	47
202	118	38	48
196	123	40	44
192	127	43	43
189	130	43	43
181	133	43	43
175	138	43	39
166	140	45	39
159	142	46	39
154	145	45	38
145	148	44	36
134	151	44	32
128	152	43	30
122	156	41	26
116	156	40	26
108	158	40	24
104	158	38	25
97	158	37	25
94	157	35	24
90	157	35	23
86	155	35	23
86	155	32	23
82	154	34	22
83	153	31	22
79	151	30	21
79	150	29	22
78	151	34	20
80	148	32	21
81	147	32	21
82	146	35	21
84	145	33	22
86	145	36	21
90	143	37	22
94	141	35	23
98	142	34	23
102	140	38	25
107	140	37	25
113	136	37	27
117	136	38	28
121	132	40	33
125	129	39	33
134	129	40	36
138	125	40	38
144	124	39	39
152	121	40	42
159	121	36	41
165	118	39	42
171	117	36	43
176	117	36	43
179	116	40	43
185	117	36	42
190	115	37	45
193	116	36	44
196	115	35	44
198	117	35	43
200	119	35	43
200	119	36	45
202	121	36	42
202	123	35	41
202	123	36	43
202	125	36	44
200	126	37	44
200	129	36	43
194	131	40	42
194	133	37	41
192	135	35	41
186	136	38	40
181	139	39	39
176	141	37	37
171	144	37	35
163	147	39	32
161	149	35	31
152	149	39	32
142	151	38	28
135	151	38	29
128	152	39	29
120	152	39	27
114	151	37	29
109	151	36	28
104	150	35	28
101	148	35	28
96	148	34	25
91	147	34	27
88	145	33	27
86	145	30	27
82	143	31	25
81	142	32	25
81	141	29	23
79	140	30	23
78	140	30	23
77	139	36	24
81	138	34	24
83	138	33	23
84	139	34	22
86	136	37	24
92	137	35	24
93	135	35	26
98	138	38	24
99	136	41	27
105	137	42	27
109	137	42	27
114	135	42	32
121	133	42	33
127	134	45	33
132	132	44	33
140	129	44	34
148	128	45	35
154	125	45	35
165	123	43	36
174	120	39	37
179	118	42	38
185	115	40	40
190	112	40	40
194	109	41	43
199	107	37	44
202	106	36	46
207	103	35	47
209	103	35	47
212	103	33	47
215	102	31	49
216	102	31	50
217	100	32	51
221	103	28	48
220	102	29	49
220	103	31	48
213	106	34	48
213	108	34	46
212	110	35	46
210	113	37	44
202	114	40	43
202	119	37	42
199	121	40	42
192	125	41	41
185	128	41	39
181	132	40	36
173	133	44	38
167	136	45	37
157	141	47	33
153	143	45	31
145	146	46	30
140	147	45	30
133	149	46	27
126	149	47	25
120	150	47	23
118	151	44	22
112	149	46	23
107	148	48	22
102	147	49	21
98	145	49	22
94	143	50	22
91	142	50	22
88	140	49	22
88	140	48	22
85	137	50	22
85	135	50	22
82	135	50	22
85	135	51	22
85	135	53	22
86	137	53	23
88	136	53	23
88	137	57	23
95	137	56	24
98	137	56	25
102	139	56	25
106	142	57	23
108	141	58	24
115	143	57	23
120	143	55	24
127	144	56	24
133	143	56	27
141	145	52	28
145	144	52	31
152	144	50	32
157	143	50	36
162	143	49	38
169	142	47	40
177	141	44	41
182	144	42	42
185	143	43	43
191	145	43	43
193	145	43	43
199	144	41	47
202	144	40	47
204	147	39	47
207	147	38	48
209	150	37	47
211	151	36	47
211	152	37	48
211	156	37	46
210	156	37	46
212	158	37	47
212	162	38	46
207	165	38	45
205	164	37	45
200	167	37	44
194	168	41	44
189	171	40	43
183	173	39	40
177	173	40	40
172	175	40	40
161	178	43	36
156	181	43	35
149	181	45	34
140	183	45	31
131	183	47	30
124	185	47	25
118	185	46	23
113	184	44	22
105	184	47	21
99	182	47	21
93	180	48	21
88	180	48	19
84	179	47	20
81	178	47	21
78	178	47	19
76	176	49	20
74	175	48	21
71	174	48	21
71	175	48	21
66	175	52	21
70	175	45	22
69	176	48	21
71	176	48	23
74	176	48	22
76	178	50	22
79	178	50	22
82	180	50	22
87	184	51	19
90	185	53	21
95	185	50	19
105	188	50	21
110	190	49	20
118	192	47	21
124	193	48	21
130	196	45	21
136	197	45	22
145	198	43	23
150	198	43	25
156	199	44	26
163	198	46	27
174	196	43	31
179	195	42	33
186	193	41	35
194	192	40	36
200	190	38	38
205	188	39	39
212	186	35	39
217	184	33	39
220	183	33	39
224	181	32	40
227	179	32	39
230	174	31	41
231	172	33	41
232	171	33	40
233	168	32	42
230	167	33	40
230	166	34	42
230	167	34	41
232	168	34	40
229	167	34	41
229	168	34	41
226	169	34	42
217	169	34	41
215	172	35	40
211	177	38	38
206	179	38	38
201	181	38	38
202	185	39	39
195	190	39	35
187	195	40	33
184	200	42	33
170	203	45	30
165	209	44	26
155	214	46	25
149	219	46	23
145	222	43	21
137	225	46	20
129	227	47	20
123	227	45	21
117	230	47	19
112	230	45	20
107	229	45	20
104	228	44	20
99	227	44	20
96	226	44	20
92	225	43	20
89	224	43	19
87	223	43	19
86	220	44	21
88	220	41	20
87	217	44	23
87	217	43	21
90	214	41	24
91	214	42	23
93	212	42	23
94	213	47	22
98	214	44	22
102	213	47	21
105	212	47	21
110	213	48	19
111	211	49	20
118	212	48	18
122	209	48	20
124	210	50	20
133	208	48	21
139	206	49	21
150	205	44	22
160	202	41	25
167	200	43	23
173	198	43	25
178	196	44	26
184	195	41	27
191	190	41	30
197	188	41	31
202	186	39	31
207	183	38	33
213	180	36	34
217	177	35	35
220	174	35	35
222	170	36	41
224	169	34	38
227	165	32	42
229	164	29	42
232	164	28	41
233	162	27	39
231	163	29	42
229	162	31	44
226	163	32	43
225	164	32	43
222	163	33	43
217	166	36	42
214	168	39	42
208	171	38	38
204	175	38	36
201	176	41	35
191	179	42	34
186	181	43	34
180	185	44	31
174	184	46	33
167	186	47	31
162	190	44	28
151	192	47	28
146	193	45	26
136	195	47	25
129	196	46	25
122	196	46	23
117	196	44	22
111	197	41	22
106	195	41	22
102	195	41	22
95	193	40	22
93	194	40	22
91	192	40	21
89	191	39	23
84	187	41	24
83	186	39	25
81	186	39	25
80	185	43	25
82	184	40	24
83	184	42	25
83	185	43	21
85	186	46	20
89	186	45	20
95	186	41	22
97	187	46	20
101	187	46	20
107	187	47	20
113	188	47	21
116	187	47	21
120	187	48	21
126	189	48	19
134	188	47	20
140	187	47	21
147	188	47	21
156	185	42	23
166	182	42	25
171	180	44	26
177	176	45	30
182	176	43	32
188	172	41	33
195	169	37	35
201	166	36	36
206	163	36	39
210	162	38	38
215	160	34	38
219	156	33	39
221	155	32	42
225	151	32	42
227	150	32	40
229	148	29	41
228	146	31	42
228	145	29	44
229	146	29	44
228	145	30	46
228	146	30	44
225	148	32	46
226	149	30	45
222	152	34	45
216	154	36	45
214	155	36	44
211	159	36	44
206	162	38	42
200	165	40	40
195	170	41	39
187	174	43	38
180	178	43	35
169	185	47	31
165	189	48	31
156	195	49	28
150	200	48	27
140	202	48	26
133	207	48	24
126	208	46	25
121	209	45	22
113	210	48	23
107	210	51	22
102	210	50	21
97	210	49	21
93	209	49	20
91	209	48	21
89	207	48	21
84	207	52	21
82	204	49	22
82	203	53	22
80	202	52	23
81	200	52	23
80	198	51	23
80	196	52	23
82	194	53	23
84	193	53	23
83	196	55	20
86	194	56	19
91	194	53	19
95	193	55	21
98	193	59	19
107	192	58	23
112	193	55	22
114	193	57	22
120	192	55	22
126	191	56	21
139	191	53	23
142	189	54	23
151	187	54	26
162	185	50	27
167	181	50	30
175	178	49	34
182	174	47	38
191	171	42	39
196	169	41	41
202	165	41	44
209	159	39	46
214	156	37	47
218	154	37	48
224	154	34	47
229	152	32	48
232	149	32	50
234	149	32	49
236	145	32	51
235	146	32	49
236	150	32	46
236	150	31	47
238	150	33	49
235	153	32	45
234	149	35	48
232	157	35	46
229	159	36	45
226	160	36	46
222	164	37	44
218	166	37	46
213	169	38	46
201	172	42	44
198	177	39	41
187	181	40	40
180	186	40	36
172	190	44	34
167	193	45	35
158	199	48	31
150	205	47	28
143	210	47	26
136	213	47	23
127	215	50	22
119	216	51	22
114	218	52	21
108	215	50	22
101	216	50	22
97	215	51	22
94	215	49	22
89	213	47	22
87	212	46	22
85	211	47	21
83	210	48	21
82	207	48	21
82	206	49	21
82	204	49	22
83	202	50	22
85	200	50	22
88	198	50	22
91	198	51	22
94	196	51	22
96	194	53	23
101	195	53	20
104	195	52	21
111	194	54	20
118	191	54	22
122	193	56	21
125	190	55	21
130	191	55	23
138	188	54	24
147	187	51	26
156	184	49	29
160	183	51	30
170	180	45	32
178	177	44	34
183	173	44	39
192	170	42	42
198	169	42	40
204	167	41	41
208	166	41	41
216	163	39	42
219	161	41	44
226	159	37	44
